problem opt_cost calc_cost
gr24.tsp 1272 1357
gr24.tsp 1272 1320
gr24.tsp 1272 1344
gr24.tsp 1272 1316
gr24.tsp 1272 1304
gr24.tsp 1272 1364
gr24.tsp 1272 1326
gr24.tsp 1272 1300
gr24.tsp 1272 1272
gr24.tsp 1272 1305
gr24.tsp 1272 1344
gr24.tsp 1272 1341
gr24.tsp 1272 1272
gr24.tsp 1272 1348
gr24.tsp 1272 1305
gr24.tsp 1272 1341
gr24.tsp 1272 1279
gr24.tsp 1272 1311
gr24.tsp 1272 1298
gr24.tsp 1272 1272
gr24.tsp 1272 1317
gr24.tsp 1272 1279
gr24.tsp 1272 1272
gr24.tsp 1272 1311
gr24.tsp 1272 1327
gr24.tsp 1272 1328
gr24.tsp 1272 1317
fri26.tsp 937 978
fri26.tsp 937 1013
fri26.tsp 937 961
fri26.tsp 937 994
fri26.tsp 937 955
fri26.tsp 937 1016
fri26.tsp 937 994
fri26.tsp 937 937
fri26.tsp 937 1003
fri26.tsp 937 959
fri26.tsp 937 1022
fri26.tsp 937 955
fri26.tsp 937 961
fri26.tsp 937 953
fri26.tsp 937 1021
fri26.tsp 937 937
fri26.tsp 937 1002
fri26.tsp 937 937
fri26.tsp 937 972
fri26.tsp 937 967
fri26.tsp 937 953
fri26.tsp 937 961
fri26.tsp 937 955
fri26.tsp 937 1044
fri26.tsp 937 960
fri26.tsp 937 994
fri26.tsp 937 955
fri26.tsp 937 937
fri26.tsp 937 1003
fri26.tsp 937 953
fri26.tsp 937 962
fri26.tsp 937 995
fri26.tsp 937 974
fri26.tsp 937 937
fri26.tsp 937 970
fri26.tsp 937 937
fri26.tsp 937 967
fri26.tsp 937 937
fri26.tsp 937 937
fri26.tsp 937 955
fri26.tsp 937 1005
fri26.tsp 937 937
fri26.tsp 937 1043
fri26.tsp 937 968
fri26.tsp 937 986
fri26.tsp 937 1018
fri26.tsp 937 937
fri26.tsp 937 968
fri26.tsp 937 937
fri26.tsp 937 955
bayg29.tsp 1610 1615
bayg29.tsp 1610 1667
bayg29.tsp 1610 1634
bayg29.tsp 1610 1712
bayg29.tsp 1610 1620
bayg29.tsp 1610 1618
bayg29.tsp 1610 1676
bayg29.tsp 1610 1756
bayg29.tsp 1610 1623
bayg29.tsp 1610 1639
bayg29.tsp 1610 1623
bayg29.tsp 1610 1628
bayg29.tsp 1610 1650
bayg29.tsp 1610 1676
bayg29.tsp 1610 1628
bayg29.tsp 1610 1706
bayg29.tsp 1610 1701
bayg29.tsp 1610 1673
bayg29.tsp 1610 1626
bayg29.tsp 1610 1615
bayg29.tsp 1610 1664
bayg29.tsp 1610 1635
bayg29.tsp 1610 1649
bayg29.tsp 1610 1650
bayg29.tsp 1610 1689
bayg29.tsp 1610 1662
bayg29.tsp 1610 1669
bayg29.tsp 1610 1669
bayg29.tsp 1610 1790
bayg29.tsp 1610 1643
bayg29.tsp 1610 1626
bayg29.tsp 1610 1695
bayg29.tsp 1610 1678
bayg29.tsp 1610 1615
bayg29.tsp 1610 1673
bayg29.tsp 1610 1658
bayg29.tsp 1610 1664
bayg29.tsp 1610 1701
bayg29.tsp 1610 1643
bayg29.tsp 1610 1630
bayg29.tsp 1610 1670
bayg29.tsp 1610 1642
bayg29.tsp 1610 1671
bayg29.tsp 1610 1656
bayg29.tsp 1610 1678
bayg29.tsp 1610 1627
bayg29.tsp 1610 1663
bayg29.tsp 1610 1696
bayg29.tsp 1610 1671
bayg29.tsp 1610 1658
bays29.tsp 2020 2071
bays29.tsp 2020 2106
bays29.tsp 2020 2082
bays29.tsp 2020 2064
bays29.tsp 2020 2028
bays29.tsp 2020 2073
bays29.tsp 2020 2208
bays29.tsp 2020 2100
bays29.tsp 2020 2078
bays29.tsp 2020 2038
bays29.tsp 2020 2137
bays29.tsp 2020 2097
bays29.tsp 2020 2028
bays29.tsp 2020 2078
bays29.tsp 2020 2061
bays29.tsp 2020 2094
bays29.tsp 2020 2068
bays29.tsp 2020 2069
bays29.tsp 2020 2082
bays29.tsp 2020 2150
bays29.tsp 2020 2108
bays29.tsp 2020 2075
bays29.tsp 2020 2070
bays29.tsp 2020 2045
bays29.tsp 2020 2020
bays29.tsp 2020 2020
bays29.tsp 2020 2072
bays29.tsp 2020 2096
bays29.tsp 2020 2039
bays29.tsp 2020 2073
bays29.tsp 2020 2065
bays29.tsp 2020 2069
bays29.tsp 2020 2082
bays29.tsp 2020 2047
bays29.tsp 2020 2034
bays29.tsp 2020 2045
bays29.tsp 2020 2085
bays29.tsp 2020 2028
bays29.tsp 2020 2034
bays29.tsp 2020 2103
bays29.tsp 2020 2046
bays29.tsp 2020 2060
bays29.tsp 2020 2072
bays29.tsp 2020 2100
bays29.tsp 2020 2082
bays29.tsp 2020 2068
bays29.tsp 2020 2031
bays29.tsp 2020 2099
bays29.tsp 2020 2028
bays29.tsp 2020 2112
ftv33.atsp 1286 1703
ftv33.atsp 1286 2182
ftv33.atsp 1286 2185
ftv33.atsp 1286 1601
ftv33.atsp 1286 2011
ftv33.atsp 1286 2006
ftv33.atsp 1286 1720
ftv33.atsp 1286 2135
ftv33.atsp 1286 1839
ftv33.atsp 1286 1519
ftv33.atsp 1286 1892
ftv33.atsp 1286 1945
ftv33.atsp 1286 2055
ftv33.atsp 1286 1655
ftv33.atsp 1286 1714
ftv33.atsp 1286 2167
ftv33.atsp 1286 2055
ftv33.atsp 1286 1823
ftv33.atsp 1286 1724
ftv33.atsp 1286 1793
ftv33.atsp 1286 2032
ftv33.atsp 1286 1890
ftv33.atsp 1286 1864
ftv33.atsp 1286 1742
ftv33.atsp 1286 1840
ftv33.atsp 1286 1809
ftv33.atsp 1286 1796
ftv33.atsp 1286 1755
ftv33.atsp 1286 1866
ftv33.atsp 1286 1829
ftv33.atsp 1286 1829
ftv33.atsp 1286 1820
ftv33.atsp 1286 1939
ftv33.atsp 1286 1980
ftv33.atsp 1286 1866
ftv33.atsp 1286 1864
ftv33.atsp 1286 2298
ftv33.atsp 1286 1878
ftv33.atsp 1286 1994
ftv33.atsp 1286 1989
ftv33.atsp 1286 2221
ftv33.atsp 1286 1663
ftv33.atsp 1286 1573
ftv33.atsp 1286 1826
ftv33.atsp 1286 2001
ftv33.atsp 1286 2059
ftv33.atsp 1286 2149
ftv33.atsp 1286 2050
ftv33.atsp 1286 1734
ftv33.atsp 1286 2084
ftv35.atsp 1473 2417
ftv35.atsp 1473 1915
ftv35.atsp 1473 2296
ftv35.atsp 1473 2875
ftv35.atsp 1473 2170
ftv35.atsp 1473 2534
ftv35.atsp 1473 2192
ftv35.atsp 1473 2275
ftv35.atsp 1473 2325
ftv35.atsp 1473 2688
ftv35.atsp 1473 2285
ftv35.atsp 1473 1861
ftv35.atsp 1473 2045
ftv35.atsp 1473 1928
ftv35.atsp 1473 2486
ftv35.atsp 1473 2124
ftv35.atsp 1473 2348
ftv35.atsp 1473 2196
ftv35.atsp 1473 2154
ftv35.atsp 1473 1947
ftv35.atsp 1473 2126
ftv35.atsp 1473 2121
ftv35.atsp 1473 1981
ftv35.atsp 1473 2189
ftv35.atsp 1473 2176
ftv35.atsp 1473 2106
ftv35.atsp 1473 1929
ftv35.atsp 1473 2455
ftv35.atsp 1473 2180
ftv35.atsp 1473 2329
ftv35.atsp 1473 2014
ftv35.atsp 1473 2248
ftv35.atsp 1473 2551
ftv35.atsp 1473 1952
ftv35.atsp 1473 2142
ftv35.atsp 1473 2142
ftv35.atsp 1473 1985
ftv35.atsp 1473 2116
ftv35.atsp 1473 2177
ftv35.atsp 1473 2250
ftv35.atsp 1473 2302
ftv35.atsp 1473 1943
ftv35.atsp 1473 2069
ftv35.atsp 1473 2033
ftv35.atsp 1473 2098
ftv35.atsp 1473 2287
ftv35.atsp 1473 2051
ftv35.atsp 1473 2059
ftv35.atsp 1473 1935
ftv35.atsp 1473 2385
ftv38.atsp 1530 2371
ftv38.atsp 1530 2204
ftv38.atsp 1530 2406
ftv38.atsp 1530 2151
ftv38.atsp 1530 1806
ftv38.atsp 1530 2004
ftv38.atsp 1530 2349
ftv38.atsp 1530 1983
ftv38.atsp 1530 2367
ftv38.atsp 1530 2525
ftv38.atsp 1530 2100
ftv38.atsp 1530 2285
ftv38.atsp 1530 2503
ftv38.atsp 1530 2128
ftv38.atsp 1530 2137
ftv38.atsp 1530 1978
ftv38.atsp 1530 2367
ftv38.atsp 1530 2620
ftv38.atsp 1530 2361
ftv38.atsp 1530 2207
ftv38.atsp 1530 2738
ftv38.atsp 1530 2293
ftv38.atsp 1530 2324
ftv38.atsp 1530 2375
ftv38.atsp 1530 2175
ftv38.atsp 1530 2505
ftv38.atsp 1530 2525
ftv38.atsp 1530 2316
ftv38.atsp 1530 2269
ftv38.atsp 1530 2552
ftv38.atsp 1530 2420
ftv38.atsp 1530 2324
ftv38.atsp 1530 2362
ftv38.atsp 1530 2341
ftv38.atsp 1530 2230
ftv38.atsp 1530 2239
ftv38.atsp 1530 2486
ftv38.atsp 1530 2570
ftv38.atsp 1530 2410
ftv38.atsp 1530 2403
ftv38.atsp 1530 2385
ftv38.atsp 1530 2511
ftv38.atsp 1530 2371
ftv38.atsp 1530 1984
ftv38.atsp 1530 2058
ftv38.atsp 1530 2085
ftv38.atsp 1530 2332
ftv38.atsp 1530 2204
ftv38.atsp 1530 2357
ftv38.atsp 1530 2017
dantzig42.tsp 699 778
dantzig42.tsp 699 751
dantzig42.tsp 699 778
dantzig42.tsp 699 793
dantzig42.tsp 699 744
dantzig42.tsp 699 737
dantzig42.tsp 699 763
dantzig42.tsp 699 750
dantzig42.tsp 699 714
dantzig42.tsp 699 749
dantzig42.tsp 699 735
dantzig42.tsp 699 770
dantzig42.tsp 699 741
dantzig42.tsp 699 735
dantzig42.tsp 699 707
dantzig42.tsp 699 762
dantzig42.tsp 699 729
dantzig42.tsp 699 760
dantzig42.tsp 699 767
dantzig42.tsp 699 746
dantzig42.tsp 699 712
dantzig42.tsp 699 735
dantzig42.tsp 699 752
dantzig42.tsp 699 768
dantzig42.tsp 699 724
dantzig42.tsp 699 725
dantzig42.tsp 699 742
dantzig42.tsp 699 764
dantzig42.tsp 699 723
dantzig42.tsp 699 733
dantzig42.tsp 699 705
dantzig42.tsp 699 761
dantzig42.tsp 699 755
dantzig42.tsp 699 730
dantzig42.tsp 699 762
dantzig42.tsp 699 743
dantzig42.tsp 699 717
dantzig42.tsp 699 749
dantzig42.tsp 699 740
dantzig42.tsp 699 728
dantzig42.tsp 699 738
dantzig42.tsp 699 719
dantzig42.tsp 699 710
dantzig42.tsp 699 728
dantzig42.tsp 699 751
dantzig42.tsp 699 718
dantzig42.tsp 699 699
dantzig42.tsp 699 722
dantzig42.tsp 699 751
dantzig42.tsp 699 724
swiss42.tsp 1273 1334
swiss42.tsp 1273 1313
swiss42.tsp 1273 1380
swiss42.tsp 1273 1325
swiss42.tsp 1273 1304
swiss42.tsp 1273 1375
swiss42.tsp 1273 1352
swiss42.tsp 1273 1355
swiss42.tsp 1273 1429
swiss42.tsp 1273 1284
swiss42.tsp 1273 1356
swiss42.tsp 1273 1383
swiss42.tsp 1273 1291
swiss42.tsp 1273 1384
swiss42.tsp 1273 1370
swiss42.tsp 1273 1354
swiss42.tsp 1273 1365
swiss42.tsp 1273 1375
swiss42.tsp 1273 1310
swiss42.tsp 1273 1356
swiss42.tsp 1273 1329
swiss42.tsp 1273 1384
swiss42.tsp 1273 1389
swiss42.tsp 1273 1379
swiss42.tsp 1273 1359
swiss42.tsp 1273 1370
swiss42.tsp 1273 1350
swiss42.tsp 1273 1382
swiss42.tsp 1273 1402
swiss42.tsp 1273 1345
swiss42.tsp 1273 1377
swiss42.tsp 1273 1336
swiss42.tsp 1273 1327
swiss42.tsp 1273 1317
swiss42.tsp 1273 1321
swiss42.tsp 1273 1394
swiss42.tsp 1273 1353
swiss42.tsp 1273 1381
swiss42.tsp 1273 1429
swiss42.tsp 1273 1295
swiss42.tsp 1273 1365
swiss42.tsp 1273 1441
swiss42.tsp 1273 1368
swiss42.tsp 1273 1369
swiss42.tsp 1273 1365
swiss42.tsp 1273 1376
swiss42.tsp 1273 1309
swiss42.tsp 1273 1549
swiss42.tsp 1273 1337
swiss42.tsp 1273 1350
p43.atsp 5620 5636
p43.atsp 5620 5630
p43.atsp 5620 5624
p43.atsp 5620 5627
p43.atsp 5620 5624
p43.atsp 5620 5641
p43.atsp 5620 5628
p43.atsp 5620 5623
p43.atsp 5620 5630
p43.atsp 5620 5622
p43.atsp 5620 5623
p43.atsp 5620 5627
p43.atsp 5620 5627
p43.atsp 5620 5627
p43.atsp 5620 5631
p43.atsp 5620 5624
p43.atsp 5620 5624
p43.atsp 5620 5652
p43.atsp 5620 5633
p43.atsp 5620 5624
p43.atsp 5620 5631
p43.atsp 5620 5628
p43.atsp 5620 5630
p43.atsp 5620 5627
p43.atsp 5620 5646
p43.atsp 5620 5626
p43.atsp 5620 5624
p43.atsp 5620 5634
p43.atsp 5620 5622
p43.atsp 5620 5632
p43.atsp 5620 5628
p43.atsp 5620 5622
p43.atsp 5620 5622
p43.atsp 5620 5631
p43.atsp 5620 5628
p43.atsp 5620 5647
p43.atsp 5620 5623
p43.atsp 5620 5630
p43.atsp 5620 5641
p43.atsp 5620 5633
p43.atsp 5620 5634
p43.atsp 5620 5639
p43.atsp 5620 5622
p43.atsp 5620 5632
p43.atsp 5620 5637
p43.atsp 5620 5631
p43.atsp 5620 5634
p43.atsp 5620 5622
p43.atsp 5620 5635
p43.atsp 5620 5628
ftv44.atsp 1613 2713
ftv44.atsp 1613 2970
ftv44.atsp 1613 2980
ftv44.atsp 1613 2532
ftv44.atsp 1613 2607
ftv44.atsp 1613 2619
ftv44.atsp 1613 2404
ftv44.atsp 1613 2518
ftv44.atsp 1613 2736
ftv44.atsp 1613 2641
ftv44.atsp 1613 2955
ftv44.atsp 1613 2499
ftv44.atsp 1613 2968
ftv44.atsp 1613 3027
ftv44.atsp 1613 3115
ftv44.atsp 1613 2485
ftv44.atsp 1613 2851
ftv44.atsp 1613 2735
ftv44.atsp 1613 2748
ftv44.atsp 1613 2885
ftv44.atsp 1613 2803
ftv44.atsp 1613 2646
ftv44.atsp 1613 3028
ftv44.atsp 1613 2976
ftv44.atsp 1613 2613
ftv44.atsp 1613 2704
ftv44.atsp 1613 2687
ftv44.atsp 1613 2859
ftv44.atsp 1613 2459
ftv44.atsp 1613 2487
ftv44.atsp 1613 2694
ftv44.atsp 1613 2622
ftv44.atsp 1613 2914
ftv44.atsp 1613 2994
ftv44.atsp 1613 2536
ftv44.atsp 1613 2433
ftv44.atsp 1613 2816
ftv44.atsp 1613 2589
ftv44.atsp 1613 2963
ftv44.atsp 1613 2881
ftv44.atsp 1613 2618
ftv44.atsp 1613 2883
ftv44.atsp 1613 2756
ftv44.atsp 1613 2824
ftv44.atsp 1613 2559
ftv44.atsp 1613 2758
ftv44.atsp 1613 2416
ftv44.atsp 1613 2794
ftv44.atsp 1613 2694
ftv44.atsp 1613 2645
ftv47.atsp 1776 2974
ftv47.atsp 1776 3066
ftv47.atsp 1776 3034
ftv47.atsp 1776 2887
ftv47.atsp 1776 3179
ftv47.atsp 1776 3255
ftv47.atsp 1776 3352
ftv47.atsp 1776 2942
ftv47.atsp 1776 2972
ftv47.atsp 1776 3526
ftv47.atsp 1776 3424
ftv47.atsp 1776 3336
ftv47.atsp 1776 2809
ftv47.atsp 1776 3068
ftv47.atsp 1776 2966
ftv47.atsp 1776 3611
ftv47.atsp 1776 3136
ftv47.atsp 1776 2954
ftv47.atsp 1776 3454
ftv47.atsp 1776 2968
ftv47.atsp 1776 2625
ftv47.atsp 1776 2868
ftv47.atsp 1776 3012
ftv47.atsp 1776 2959
ftv47.atsp 1776 3435
ftv47.atsp 1776 3467
ftv47.atsp 1776 3334
ftv47.atsp 1776 2967
ftv47.atsp 1776 3301
ftv47.atsp 1776 3300
ftv47.atsp 1776 2922
ftv47.atsp 1776 2703
ftv47.atsp 1776 3306
ftv47.atsp 1776 3621
ftv47.atsp 1776 2896
ftv47.atsp 1776 3185
ftv47.atsp 1776 3277
ftv47.atsp 1776 2733
ftv47.atsp 1776 2979
ftv47.atsp 1776 3131
ftv47.atsp 1776 2715
ftv47.atsp 1776 2791
ftv47.atsp 1776 3384
ftv47.atsp 1776 3084
ftv47.atsp 1776 3097
ftv47.atsp 1776 3105
ftv47.atsp 1776 2853
ftv47.atsp 1776 3213
ftv47.atsp 1776 2905
ftv47.atsp 1776 2642
att48.tsp 10628 10850
att48.tsp 10628 11063
att48.tsp 10628 10967
att48.tsp 10628 10740
att48.tsp 10628 11231
att48.tsp 10628 10969
att48.tsp 10628 11282
att48.tsp 10628 10900
att48.tsp 10628 11180
att48.tsp 10628 11280
att48.tsp 10628 11201
att48.tsp 10628 11131
att48.tsp 10628 10945
att48.tsp 10628 11620
att48.tsp 10628 11429
att48.tsp 10628 11303
att48.tsp 10628 11315
att48.tsp 10628 11012
att48.tsp 10628 11221
att48.tsp 10628 11403
att48.tsp 10628 11501
att48.tsp 10628 10854
att48.tsp 10628 11170
att48.tsp 10628 11413
att48.tsp 10628 10914
att48.tsp 10628 11699
att48.tsp 10628 11324
att48.tsp 10628 10953
att48.tsp 10628 11122
att48.tsp 10628 11206
att48.tsp 10628 11202
att48.tsp 10628 11403
att48.tsp 10628 11073
att48.tsp 10628 10967
att48.tsp 10628 11156
att48.tsp 10628 11211
att48.tsp 10628 11392
att48.tsp 10628 11305
att48.tsp 10628 10994
att48.tsp 10628 11241
att48.tsp 10628 11139
att48.tsp 10628 11094
att48.tsp 10628 11150
att48.tsp 10628 11253
att48.tsp 10628 10990
att48.tsp 10628 11271
att48.tsp 10628 11305
att48.tsp 10628 10901
att48.tsp 10628 11013
att48.tsp 10628 10929
gr48.tsp 5046 5197
gr48.tsp 5046 5250
gr48.tsp 5046 5309
gr48.tsp 5046 5457
gr48.tsp 5046 5127
gr48.tsp 5046 5200
gr48.tsp 5046 5346
gr48.tsp 5046 5330
gr48.tsp 5046 5488
gr48.tsp 5046 5272
gr48.tsp 5046 5233
gr48.tsp 5046 5305
gr48.tsp 5046 5339
gr48.tsp 5046 5217
gr48.tsp 5046 5195
gr48.tsp 5046 5143
gr48.tsp 5046 5324
gr48.tsp 5046 5318
gr48.tsp 5046 5274
gr48.tsp 5046 5212
gr48.tsp 5046 5170
gr48.tsp 5046 5097
gr48.tsp 5046 5409
gr48.tsp 5046 5273
gr48.tsp 5046 5295
gr48.tsp 5046 5089
gr48.tsp 5046 5425
gr48.tsp 5046 5260
gr48.tsp 5046 5296
gr48.tsp 5046 5184
gr48.tsp 5046 5340
gr48.tsp 5046 5284
gr48.tsp 5046 5381
